"","intercept","slope","seint","seslope","scrubbedn","simulation"
"2297",0.04005896,-1.769962,0.01872523,0.0200136,80,"Simulation 5"
"2298",0.06606015,-1.81713,0.02292399,0.02479161,78,"Simulation 5"
"2299",0.07619363,-1.748853,0.01827929,0.01949975,79,"Simulation 5"
"2300",0.05898362,-1.801477,0.01953902,0.02097077,80,"Simulation 5"
"2301",0.0796866,-1.80176,0.01944415,0.02081697,80,"Simulation 5"
"2302",0.05901496,-1.873135,0.02181307,0.02424139,77,"Simulation 5"
"2303",0.03336172,-1.78972,0.01925653,0.02065731,79,"Simulation 5"
"2304",0.09558913,-1.827781,0.02041093,0.02200615,78,"Simulation 5"
"2305",0.07272183,-1.793826,0.01847921,0.01998909,79,"Simulation 5"
"2306",0.0462983,-1.804356,0.01896415,0.02071365,77,"Simulation 5"
"2307",0.0973866,-1.745384,0.01758451,0.01814648,81,"Simulation 5"
"2308",0.02791174,-1.792955,0.01945006,0.02047071,80,"Simulation 5"
"2309",0.05918323,-1.812926,0.02260264,0.02492702,77,"Simulation 5"
"2310",0.07007376,-1.829957,0.02054685,0.02265049,78,"Simulation 5"
"2311",0.09554532,-1.828015,0.02027786,0.02200743,78,"Simulation 5"
"2312",0.06847691,-1.741361,0.01982663,0.02128755,79,"Simulation 5"
"2313",0.06310745,-1.765806,0.02028249,0.02221225,78,"Simulation 5"
"2314",0.06550672,-1.803452,0.02063942,0.02221801,79,"Simulation 5"
"2315",0.043545,-1.795198,0.0196091,0.02086485,79,"Simulation 5"
"2316",0.08227723,-1.812481,0.02293314,0.0246696,79,"Simulation 5"
"2317",0.06037189,-1.802905,0.02034089,0.02195169,78,"Simulation 5"
"2318",0.1036625,-1.86939,0.02168957,0.0241409,77,"Simulation 5"
"2319",0.06777699,-1.793344,0.02082422,0.02250944,78,"Simulation 5"
"2320",-0.01882639,-1.76983,0.02165051,0.0230929,79,"Simulation 5"
"2321",0.06105223,-1.778958,0.01888103,0.02013829,79,"Simulation 5"
"2322",0.05206804,-1.738371,0.01717546,0.01807148,80,"Simulation 5"
"2323",0.06409824,-1.829037,0.0223976,0.02416698,79,"Simulation 5"
"2324",0.08533202,-1.825376,0.02182673,0.02296049,80,"Simulation 5"
"2325",0.06228132,-1.792451,0.02149471,0.02309428,78,"Simulation 5"
"2326",0.05636134,-1.799427,0.01926691,0.02044224,80,"Simulation 5"
"2327",0.05215331,-1.834863,0.02120644,0.02322265,78,"Simulation 5"
"2328",0.05655924,-1.788788,0.01949357,0.02089571,79,"Simulation 5"
"2329",0.06618053,-1.815049,0.01993527,0.02170621,78,"Simulation 5"
"2330",0.06685617,-1.808228,0.02084555,0.02257803,77,"Simulation 5"
"2331",0.07103763,-1.789629,0.02017097,0.02190208,79,"Simulation 5"
"2332",0.004708814,-1.826423,0.02088501,0.02278842,78,"Simulation 5"
"2333",0.07491857,-1.753303,0.01737572,0.01817413,81,"Simulation 5"
"2334",0.08394704,-1.758996,0.01923944,0.02058438,79,"Simulation 5"
"2335",0.04244328,-1.823008,0.02134003,0.02363464,77,"Simulation 5"
"2336",0.09325355,-1.767144,0.01909183,0.02054293,79,"Simulation 5"
"2337",0.06185157,-1.806478,0.02233465,0.02414269,77,"Simulation 5"
"2338",0.0764816,-1.787235,0.02138742,0.02253404,80,"Simulation 5"
"2339",0.0627286,-1.795188,0.02068281,0.02226209,79,"Simulation 5"
"2340",0.03455055,-1.76695,0.01955599,0.02101548,79,"Simulation 5"
"2341",0.1292207,-1.825455,0.01935773,0.02038268,79,"Simulation 5"
"2342",0.03035434,-1.788059,0.01741482,0.0184507,79,"Simulation 5"
"2343",0.06149367,-1.792082,0.01994091,0.02163153,79,"Simulation 5"
"2344",0.08635046,-1.835949,0.01992233,0.02131305,80,"Simulation 5"
"2345",0.07983347,-1.794319,0.02044751,0.02196074,79,"Simulation 5"
"2346",0.0009109179,-1.834169,0.02016245,0.0219763,78,"Simulation 5"
"2347",0.04682087,-1.808996,0.02168432,0.02342483,79,"Simulation 5"
"2348",0.1018783,-1.827719,0.02042437,0.02201801,78,"Simulation 5"
"2349",0.0991572,-1.811185,0.02036477,0.02184915,79,"Simulation 5"
"2350",0.06450239,-1.781685,0.01963867,0.02082323,79,"Simulation 5"
"2351",0.01891874,-1.787961,0.02232784,0.02439716,77,"Simulation 5"
"2352",0.09418455,-1.751542,0.01735983,0.01818115,80,"Simulation 5"
"2353",0.08205738,-1.755568,0.01856948,0.01943965,80,"Simulation 5"
"2354",0.03183788,-1.852648,0.02419402,0.02710669,75,"Simulation 5"
"2355",0.05843951,-1.803176,0.02196565,0.02344769,79,"Simulation 5"
"2356",0.1015213,-1.774272,0.01902554,0.02018445,80,"Simulation 5"
"2357",0.08759227,-1.765702,0.01826499,0.01946521,79,"Simulation 5"
"2358",0.05709889,-1.833271,0.02030294,0.02157006,79,"Simulation 5"
"2359",0.03618313,-1.803325,0.01904663,0.02072073,78,"Simulation 5"
