"","intercept","slope","seint","seslope","scrubbedn","simulation"
"2017",1.447748e-06,-1.571014,0.01465526,0.01242007,72,"Simulation 4"
"2018",-0.000147997,-1.685232,0.01396495,0.012559,66,"Simulation 4"
"2019",6.855146e-05,-1.572283,0.01058831,0.009201184,68,"Simulation 4"
"2020",2.569486e-05,-1.82583,0.0151036,0.01379447,64,"Simulation 4"
"2021",1.262281e-05,-1.629493,0.009900089,0.008585937,70,"Simulation 4"
"2022",4.497453e-05,-1.612978,0.00771505,0.006563865,72,"Simulation 4"
"2023",-4.448631e-05,-1.480116,0.007123071,0.005623472,78,"Simulation 4"
"2024",-2.203657e-06,-1.777262,0.006062424,0.005776108,60,"Simulation 4"
"2025",9.577954e-06,-1.498407,0.008476882,0.007073019,74,"Simulation 4"
"2026",1.547493e-05,-1.484136,0.006521034,0.005118502,80,"Simulation 4"
"2027",-3.090768e-05,-1.60317,0.008646193,0.007391562,70,"Simulation 4"
"2028",0.006974548,-1.851755,0.02183057,0.02031841,62,"Simulation 4"
"2029",-0.001707039,-1.823069,0.01436385,0.01290504,66,"Simulation 4"
"2030",-5.051984e-05,-1.592005,0.01249708,0.01052175,74,"Simulation 4"
"2031",0.001845274,-1.577652,0.01016299,0.008831751,68,"Simulation 4"
"2032",2.840626e-05,-1.697806,0.01429568,0.01305673,64,"Simulation 4"
"2033",-3.490009e-05,-1.49509,0.006336894,0.005033697,78,"Simulation 4"
"2034",-2.370579e-05,-1.60387,0.009409445,0.008090187,70,"Simulation 4"
"2035",-0.0001398236,-1.625118,0.01007729,0.008569574,72,"Simulation 4"
"2036",6.023927e-05,-1.595072,0.009559198,0.008162174,70,"Simulation 4"
"2037",-5.566962e-05,-1.616366,0.008484179,0.007131502,72,"Simulation 4"
"2038",-6.747904e-05,-1.617045,0.009563248,0.008320467,68,"Simulation 4"
"2039",-2.570514e-06,-1.863643,0.02296058,0.02135734,62,"Simulation 4"
"2040",0.004058149,-1.635797,0.006070286,0.005140026,72,"Simulation 4"
"2041",1.152646e-06,-1.508046,0.004650773,0.003811561,76,"Simulation 4"
"2042",0.001745587,-1.914846,0.008903506,0.01002035,50,"Simulation 4"
"2043",-1.223881e-05,-1.568874,0.01107014,0.009486294,70,"Simulation 4"
"2044",2.37939e-05,-1.69094,0.01363202,0.01240471,64,"Simulation 4"
"2045",-3.494245e-06,-1.491701,0.006249383,0.004930797,78,"Simulation 4"
"2046",5.148838e-05,-1.691356,0.01482874,0.01347494,64,"Simulation 4"
"2047",-5.136504e-05,-1.56557,0.01539504,0.01344078,68,"Simulation 4"
"2048",2.746429e-05,-1.593974,0.008960321,0.007641653,70,"Simulation 4"
"2049",1.942899e-05,-1.877804,0.01450215,0.01653753,50,"Simulation 4"
"2050",-2.061777e-05,-1.637318,0.01015106,0.008739066,70,"Simulation 4"
"2051",-4.04005e-05,-1.82658,0.0149036,0.01385028,62,"Simulation 4"
"2052",-2.122633e-05,-1.61445,0.008219877,0.007123794,70,"Simulation 4"
"2053",-0.002254946,-1.832923,0.01798987,0.01647689,64,"Simulation 4"
"2054",-0.005202199,-1.641544,0.005025243,0.004347828,70,"Simulation 4"
"2055",-0.0005126265,-1.497654,0.005733296,0.0045393,78,"Simulation 4"
"2056",-1.801633e-06,-1.599399,0.00947635,0.007958053,72,"Simulation 4"
"2057",0.001796933,-1.700616,0.0132428,0.01209054,64,"Simulation 4"
"2058",-0.006292407,-1.687454,0.01735546,0.01530262,68,"Simulation 4"
"2059",0.001177318,-1.852892,0.01980287,0.01831755,62,"Simulation 4"
"2060",0.001942761,-1.943313,0.021956,0.02396203,52,"Simulation 4"
"2061",-4.296739e-06,-1.559691,0.01212202,0.0106273,68,"Simulation 4"
"2062",2.764384e-06,-1.483258,0.00660753,0.00513626,80,"Simulation 4"
"2063",4.03251e-05,-1.820233,0.01344215,0.01258472,62,"Simulation 4"
"2064",-3.286562e-05,-1.588823,0.009786025,0.008283803,72,"Simulation 4"
"2065",0.008275884,-1.717543,0.008305352,0.007592175,64,"Simulation 4"
"2066",0.0001129488,-1.612073,0.009518641,0.008240815,70,"Simulation 4"
"2067",0.004356613,-1.643214,0.003737558,0.003184149,72,"Simulation 4"
"2068",-1.055916e-07,-1.695854,0.01579839,0.01384098,68,"Simulation 4"
"2069",-3.781107e-05,-1.57112,0.01063646,0.009287234,68,"Simulation 4"
"2070",7.521133e-05,-1.640423,0.00474453,0.004166395,68,"Simulation 4"
"2071",-5.247747e-06,-1.572125,0.01256691,0.01106226,66,"Simulation 4"
"2072",1.649641e-05,-1.560772,0.01290215,0.0110803,70,"Simulation 4"
"2073",0.002349816,-1.599088,0.009629709,0.008406228,68,"Simulation 4"
"2074",-0.002001403,-1.639766,0.008062126,0.00730565,64,"Simulation 4"
"2075",2.477162e-05,-1.577791,0.01030399,0.00904303,68,"Simulation 4"
"2076",0.001190254,-1.79557,0.01249701,0.01120991,66,"Simulation 4"
"2077",2.470943e-05,-1.701267,0.01478252,0.01324651,66,"Simulation 4"
"2078",3.361116e-06,-1.592206,0.01163123,0.009633882,74,"Simulation 4"
"2079",-2.319215e-05,-1.594642,0.00945403,0.007963802,72,"Simulation 4"
"2080",0.000160954,-1.582403,0.01074552,0.009150921,70,"Simulation 4"
"2081",-9.803327e-06,-1.595742,0.009889634,0.008556948,70,"Simulation 4"
"2082",-2.053907e-05,-1.610878,0.008699161,0.007368507,72,"Simulation 4"
"2083",-1.994805e-05,-1.613309,0.009275332,0.007726052,74,"Simulation 4"
"2084",1.357648e-06,-1.576565,0.009991178,0.00874081,68,"Simulation 4"
"2085",-4.192273e-05,-1.49436,0.005612348,0.004669945,74,"Simulation 4"
"2086",1.774569e-05,-1.602938,0.008682808,0.007746224,66,"Simulation 4"
"2087",4.698599e-05,-1.621257,0.009517092,0.007966551,74,"Simulation 4"
"2088",-2.379298e-05,-1.484473,0.005980609,0.00475367,78,"Simulation 4"
"2089",-8.033522e-06,-1.602139,0.009209338,0.007858274,72,"Simulation 4"
"2090",2.880831e-05,-1.600494,0.009142401,0.007950972,68,"Simulation 4"
"2091",-3.240694e-05,-1.611383,0.008735892,0.007688742,68,"Simulation 4"
"2092",7.454015e-07,-1.604974,0.008867832,0.007635651,70,"Simulation 4"
"2093",-0.001622249,-1.813132,0.01402853,0.01250916,66,"Simulation 4"
"2094",0.002822496,-1.99833,0.01993059,0.02265424,50,"Simulation 4"
"2095",-0.001632632,-1.760043,0.004406107,0.004064337,62,"Simulation 4"
"2096",0.001767949,-1.782763,0.01098474,0.009806177,66,"Simulation 4"
"2097",1.211075e-05,-1.605562,0.008870045,0.007614849,70,"Simulation 4"
"2098",-2.067871e-05,-1.572743,0.009621835,0.008410985,68,"Simulation 4"
"2099",1.308803e-06,-1.807579,0.01230818,0.01103881,66,"Simulation 4"
"2100",-6.281227e-05,-1.625142,0.008347772,0.007087779,72,"Simulation 4"
