"","intercept","slope","seint","seslope","scrubbedn","simulation","mean_p.vars","mean_p.n","mean_p.mean","mean_p.sd","mean_p.median","mean_p.trimmed","mean_p.mad","mean_p.min","mean_p.max","mean_p.range","mean_p.skew","mean_p.kurtosis","mean_p.se"
"X116",-0.0209246135685105,-1.47803792171457,0.0284709426314613,0.0368125935695742,99,"Simulation 3",1,99,0.453524242424242,0.241110482377748,0.4187,0.444413580246914,0.25441416,0.0532,0.9848,0.9316,0.28495675968192,-0.724277258361739,0.0242325152445027
"X117",0.00671526856294052,-1.62260563621915,0.0182884181951262,0.0345588311833924,99,"Simulation 3",1,99,0.485828282828283,0.184563807361675,0.5066,0.487327160493827,0.17835678,0.0851,0.9265,0.8414,-0.0917517589348792,-0.380201598756924,0.01854936057267
"X118",-0.0203523323081012,-1.50097673360141,0.0169957355456245,0.0295731913707287,100,"Simulation 3",1,100,0.533058,0.192150118701945,0.5451,0.5319925,0.19829775,0.0654,0.9681,0.9027,0.00250484418104818,-0.520734524676933,0.0192150118701945
"X119",0.0173868653429725,-1.55324299060639,0.0257827690367606,0.0435845000094064,100,"Simulation 3",1,100,0.502019,0.20263485779833,0.487,0.49989,0.22676367,0.0518,0.9397,0.8879,0.0882614985236318,-0.590986972642248,0.020263485779833
"X120",-0.0217310061491954,-1.55859734869645,0.0228738021172972,0.0363982140613176,100,"Simulation 3",1,100,0.508474,0.212674547502882,0.51225,0.50731375,0.23069256,0.0485,0.9578,0.9093,0.0301754905024777,-0.700068562462121,0.0212674547502882
"X121",0.0184274109512347,-1.46220319353754,0.0179501770727632,0.0283664094813757,100,"Simulation 3",1,100,0.484604,0.215381452039929,0.47425,0.48550125,0.23521449,0.0612,0.9187,0.8575,0.00307738725389522,-0.785987532507429,0.0215381452039929
"X122",-0.0170167290307553,-1.50007174533035,0.0169774864922192,0.026452944400044,100,"Simulation 3",1,100,0.502002,0.220565452838514,0.52675,0.5057,0.25893609,0.044,0.9509,0.9069,-0.127517201461036,-0.979206723082597,0.0220565452838514
"X123",0.0123410128843607,-1.52025513637125,0.021746046683139,0.0343875872943181,100,"Simulation 3",1,100,0.52076,0.21445416029699,0.5119,0.52157375,0.24477726,0.0752,0.9361,0.8609,-0.00826888822271578,-0.790322788895487,0.021445416029699
"X124",0.0231103118353358,-1.4807375630908,0.0207423056286592,0.0329874367042698,100,"Simulation 3",1,100,0.500955,0.215843506429257,0.48695,0.49742375,0.23076669,0.0501,0.9341,0.884,0.15612375361404,-0.792682564442857,0.0215843506429257
"X125",0.0110237008201776,-1.47971343900852,0.0138165277515888,0.021052423562673,100,"Simulation 3",1,100,0.519327,0.212037869618909,0.53515,0.51728375,0.1942206,0.0604,0.9768,0.9164,0.0231208990794202,-0.46422484430878,0.0212037869618909
"X126",-0.0179344920736614,-1.5966498085726,0.0173816008906043,0.0300434390137153,100,"Simulation 3",1,100,0.491585,0.204330405523045,0.48095,0.4867275,0.24766833,0.1094,0.9314,0.822,0.195966845206922,-0.87629826604193,0.0204330405523045
"X127",-0.0170865004146761,-1.45670413537547,0.0232514196936986,0.0374560399381738,100,"Simulation 3",1,100,0.433747,0.197346194019392,0.43545,0.431675,0.22187109,0.0438,0.9414,0.8976,0.111730559305544,-0.557066544770954,0.0197346194019392
"X128",0.00687034801478237,-1.52794431316527,0.019047376750679,0.0327378334960766,100,"Simulation 3",1,100,0.497917,0.204448241482911,0.50375,0.50149125,0.22372434,0.0633,0.9398,0.8765,-0.114117511417579,-0.875345902964543,0.0204448241482911
"X129",0.016829935377015,-1.51638356795332,0.0133713917166239,0.0212537404058805,100,"Simulation 3",1,100,0.549731,0.207500130069328,0.5331,0.5529625,0.21282723,0.0909,0.9296,0.8387,-0.0339582461231658,-0.656987194515737,0.0207500130069328
"X130",-0.031904194362987,-1.55659633787718,0.0165868842994107,0.0299689265472763,100,"Simulation 3",1,100,0.513838,0.190908254331019,0.5123,0.51645,0.18525087,0.0697,0.9714,0.9017,-0.0838015433576942,-0.531942235938039,0.0190908254331019
"X131",-0.0104109095599481,-1.54261121837932,0.0210628590914795,0.0327864752226945,99,"Simulation 3",1,99,0.506625252525252,0.222894052961489,0.5412,0.508969135802469,0.25989978,0.05,0.9093,0.8593,-0.1118080215589,-1.07897705813981,0.0224016952022686
"X132",0.0188567390491296,-1.56421472206886,0.0162367524936129,0.0282467427379423,99,"Simulation 3",1,99,0.494755555555556,0.196842031983912,0.4829,0.493606172839506,0.21616308,0.0445,0.9314,0.8869,0.0184045547665434,-0.484657029857592,0.0197833685776295
"X133",0.0284158989526277,-1.47967970917242,0.0194436275409096,0.0293402830357809,98,"Simulation 3",1,98,0.481922448979592,0.220619125326704,0.47195,0.48017,0.25478481,0.0596,0.985,0.9254,0.0740769866023455,-0.847818458519464,0.0222858970825653
"X134",-0.0202649682445973,-1.43800575578919,0.0139696342743977,0.02194366214011,99,"Simulation 3",1,99,0.491941414141414,0.214131310567434,0.4976,0.495514814814815,0.20726748,0.0459,0.926,0.8801,-0.0797075051115342,-0.663599904716077,0.0215210064551285
"X135",0.0484514190528191,-1.53885431552028,0.0260857841256326,0.039119901004492,100,"Simulation 3",1,100,0.476095,0.218077458380125,0.45605,0.4693025,0.24366531,0.0316,0.9825,0.9509,0.223156488721241,-0.726996709207014,0.0218077458380125
"X136",-0.0177276351775691,-1.52254008831829,0.0197396924702079,0.0299870133671201,99,"Simulation 3",1,99,0.520688888888889,0.224886565459707,0.5089,0.520097530864198,0.26494062,0.1044,0.9651,0.8607,0.0281915230948347,-1.04529333479756,0.0226019502430772
"X137",-0.0047113282604185,-1.46004630766065,0.0199098907848113,0.0285937578850859,99,"Simulation 3",1,99,0.521044444444444,0.228603759866156,0.5382,0.521691358024691,0.25886196,0.0494,0.9872,0.9378,-0.0570739663086156,-0.915427610895209,0.0229755423375923
"X138",0.00332790903415811,-1.50551186341205,0.0253710132072472,0.0419860314731843,100,"Simulation 3",1,100,0.492656,0.20103424670308,0.48695,0.49231,0.20882421,0.1083,0.9848,0.8765,0.0964477055157585,-0.467282632615298,0.020103424670308
"X139",0.00191714374693917,-1.59290906993571,0.022294454763981,0.0342457523977938,99,"Simulation 3",1,99,0.511036363636364,0.220470728518733,0.5367,0.515123456790124,0.25975152,0.0301,0.9443,0.9142,-0.13527581360578,-0.892391182759299,0.0221581419319074
"X140",0.00103405937986509,-1.51841349931358,0.0189704345519016,0.0273868387313866,100,"Simulation 3",1,100,0.532794,0.228024513488167,0.52715,0.53617125,0.27465165,0.0354,0.9792,0.9438,-0.0987857921219148,-0.959560319260977,0.0228024513488167
"X141",0.0179633999535,-1.52842511606085,0.0161504805196464,0.0272151181702799,100,"Simulation 3",1,100,0.525264,0.20057455276321,0.5187,0.52696375,0.22453977,0.1058,0.9753,0.8695,-0.0759091039852073,-0.653916271289782,0.020057455276321
"X142",0.00260822750025,-1.59513046464924,0.0171230483230525,0.0296784715441025,100,"Simulation 3",1,100,0.492993,0.202662965603666,0.4898,0.49790625,0.22972887,0.0742,0.8701,0.7959,-0.177642628532708,-0.819131935695308,0.0202662965603666
"X143",-0.0194781292411864,-1.54788390024715,0.0235579556803553,0.0404605347123156,100,"Simulation 3",1,100,0.523744,0.194293055402857,0.50905,0.524485,0.19592559,0.0495,0.9775,0.928,-0.0323638436215782,-0.440467606660476,0.0194293055402857
